Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
278148,B000YSWADS,A3II7CRVYOXI79,"\"C. Walters \"\"Si usted puede leer esto","da grac...\"",2,2,5,1253836800,Love it!
278160,B005QZ6SL4,A3CJ9UI575PM4B,Trina McKinzie,0,0,2,1345075200,There has to be a tastier way...,"This was really a let down because I had anticipated something a little more delicious. I felt like this really just tasted like dried up soybeans. Yes, I realize that is what they were, maybe a different flavor would be better, like Wasabi or Chili-Lime...but Salt and Pepper, you could find something a lot yummier."
278161,B005QZ6SL4,A10DOKV96CQ4OR,KCG,0,0,5,1320883200,Delicious and Nutritious!,"I am thrilled Amazon is now offering this delicious snack! A friend introduced me to it a month or two back, and I was hooked immediately. Not only was it healthy and tasted good, but I also was amazed with the amount in the bag. Often 100 calorie-ish snacks are very small, and I'm left feeling dissatisfied.  It was just the opposite with this. It's a great snack for on the go!"
278191,B000F4DKC6,A1FZ5V56AHAOEI,Peggy Mundell,0,0,3,1198800000,OK but not outstanding,Twinings - Lemon & Ginger Herb Tea - 6 Units / 20 bag<br /><br />The flavor of this tea is OK but not outstanding.
278250,B000EPMP2M,AIZ372HXVRWXJ,Mori Girl Alice,0,0,4,1315440000,Actually pretty addicting,"I'm not sure what the other reviewers were expecting out of this.  I've had a lot of microwavable noodles, and this is one of the better brands.  If you're looking for Americanised teriyaki chicken or something like that, you aren't going to get that here.  These are noodles with teriyaki sauce.  One of the things I like about Kame is that the noodles are pre-cooked.  They're stored in a moisture pouch with oil, so all you have to do is heat them up.<br /><br />Cooking tip: don't worry about seperating the noodles straight away.  Just remove them from the pouch, push them to the bottom, and pour the sauce over.  Then wait for it to be heated before stiring/seperating the noodles.  It makes it much easier."
278253,B004Y8TT6A,A20FH7G4BTBVO,"\"Jamie Marshall \"\"Jamie\"\"\"",3,3,1,1325376000,If it ain't broke....please don't fix it!,"Well, this is the biggest disappointment that I've had with a food product for quite some time.  The original Propel Kiwi-Strawberry powder was, to me, the best tasting water additive on the planet!  Finally, I was able to drink quarts of water without forcing myself to do so.  The powder dissolved easily in my 16 ounce water bottle and the flavor was just sweet enough.  I have a sweet tooth and this stuff was awesome!  But some dumb focus group participants decided that ten calories per packet were just too many calories to allow in their diets each day. Ten bottles adds up to only 100 calories! Really?  Did they only ask anorexics?  The new version clumps in my water and has a bitter after taste.  I have to add my own artificial sweetener to get it to taste like the old version. That's way too much trouble for something that's supposed to be easy.  I even called Gatorade and begged them to bring back the other version along with the new but they said they wouldn't do it.  I am now looking for a replacement to Propel powder.  Mio Berry Pomegranate is real close and you can add as much or as little as you like.  I still mourn the passing of the original Propel powder but what can I do?  Marketing people are idiots and always will be."
278254,B004Y8TT6A,A3J3U8UIZ8YZV5,Cat's Meeeow,1,1,5,1330905600,Great taste,"\"Tastes great and powder disolves with no problem. I no longer drink soda of any kind or caffeine. Just wish the powder was easier to find and more \"\"green\"\" - would be great if they sold it in tubs with a scoop.\""
278288,B0012C0X3O,A29VK02X6I2HYO,L. Casey,0,0,5,1228694400,super good,"\"I think this milk is great. I have a 3 yr old granddaugter that is allergic to milk. She loves this stuff. Now I can give her quick and easy \"\"milk\"\" she can drink with out all the side affects. My 5 yr old grandson loves it too.\""
278298,B001O3U7AK,A1ROHQFXUKLIL2,L. M. Sage,4,4,5,1297382400,Haven't been sick in TWO years thanks to Zipfizz,"This drink is just wonderful.  Although it has caffeine, it doesn't have an alarming amount.  The great thing about this drink is all of the vitamins (I'm not good about taking a multivitamin...).  I drink this fairly diluted; with at least 32 ounces of water instead of 16 ounces and the flavor is just right.  The citrus is my favorite and, sadly, they don't carry that at Costco anymore.  I've been drinking only one Zipfizz daily and work in a school -- a huge breeding ground for germs and viruses -- and haven't been sick in the two years I've been drinking this.  Pretty impressive.  And it is WAY cheaper than a cup of coffee at Starbucks :)"
278300,B001O3U7AK,ARQPQ8LF5NTEZ,keysgirl,4,4,4,1240185600,Tastes great terrible packaging,Just tried my first one and this caffeine addict with very high tolerance can seriously feel the effects and I am not even done with it! High marks for flavor too. The packaging will be very effective at keeping the stuff 'fresh' and will allow you to carry it around without the little packets opening in your bag. You can also re-close it if you do not want the full serving. The old stuff I used was a tablet that was individually foil wrapped and did just fine too and was much less wasteful. Each serving is in a thick rigid plastic tubes that will be around in the landfill for eons! They are #5 type plastic which is technically recyclable but is almost never accepted (think tupperware container) at local recycling centers. I hope the manufacturer will find a better solution to packaging this awesome stuff!
278312,B001O3U7AK,A27FX3V18GF2F3,K. Dahlin,1,1,3,1308528000,Solidified Vials,I really like this stuff but was a little annoyed that in 2 of my vials the product had solidified.  I don't know if water got in there or what but I got less than I paid for.  I will still buy Zipfizz I just hope I've seen the last of the solidified product.  It was rock solid - there was no getting it out and still using it.
278313,B001O3U7AK,A1244OYSENL7F1,Beverly E. Brejcha,1,1,5,1288137600,Great substitute for Pepsi and other sodas,"\"I am a Pepsi addict who is trying to reform. Zipfizz is being a big help in that process. It's easy to carry around, and when I eat out, I ask for an extra glass of water \"\"to mix with my vitamins.\"\" I request a separate glass of ice to be added once it is mixed up. Be sure to drink the water down one to two inches from the rim so the fizz has somewhere to go! One of the things I love about soda is the fizz and the \"\"burn\"\" as it goes down my throat. There's just enough fizz in this stuff to give me some of those sensations"
278372,B001EPPF3C,A12HNXRH7IZNKG,vered,0,1,1,1330473600,BAD!!!!!  ZERO FLAVOR!!!!!,"Compare to Teavana white earl grey it is ZERO vs 10. Very disappointed. Also, i didn't know i cannot return it. Now I'm stuck with lots of expensive tea that has no flavor..."
278388,B0009XLVC4,AAYZ50LGPOWCD,C.DEARAUJO,0,0,5,1331856000,Canidae Dog Food is A+++,"\"I breed Labradoodles and this is the dog food that I feed to my dogs and the dog food that I highly recommend to all my puppy families. I also like it because I can feed this formula to all my dogs and puppies because it is an \"\"all life stages\"\" dog food.<br />Some of my poodles can also be picky eaters but they really LOVE Canidae and I never have a problem with them turning their noses up at it.<br /><br />Read more: [..]\""
278417,B0041QGC0Q,AUNGBAGRHV6AV,Susan H,6,6,5,1305590400,Absolutely Divine,We had this coffee in London. It is absolutely divine. No regrets that it is instant. Tastes just like freshly brewed with no bitterness or acidity.
278435,B0041QGC0Q,A2S85YAPL96YTL,Martha J. Stanfield,0,0,5,1344211200,Mellow Brew,"Had this coffee for the first time in Scotland.  While I'm new to coffee drinking, I believe I can appreciate a good cup when I get one, and this brand fits well.  Even my husband, a coffee drinker from way back commented on how good it was.  Don't want the mess or noise of grinding your own beans?  Give Pure Gold a try.  Was pleased to find out I could get it from Amazon Grocery, too."
278446,B004TOKH9C,A3072VKAJZ18X0,Meglet,0,0,3,1344470400,Whimsical and sweet; look out for the best bargain!,"\"I am a rose junkie. Perfumes, lotions, even jams, they all catch my attention. When I saw *candied rose petals* I went through a serious struggle between my desire and my financial wisdom. These things are 'spensive. I finally caved to myself when I found two for the price of one compared to another Amazon merchant.<br /><br />Thank goodness I got that much, because no matter how prepared you think you are, 0.5 ounces looks mighty puny in real life!<br /><br />That's not to say I didn't like the candied petals. They were crunchy, sweet, rosy but not overpowerfully so, no bitter aftertaste or \"\"earthy\"\" flavor. Still"
278491,B000F6UUVS,A2KYB8BRXKYM6B,M. Goulart,0,0,5,1316649600,Excellent smoked fish,"Very tasty. Both the halibut, salmon and trout were delicious. Definitely had that smoky flavor and was miles ahead of what the smoked salmon at Sam's Club tasted like. I'd purchase it again."
278513,B002U557TM,AEZEX8GRQUIOP,JS-DC,1,1,5,1274745600,"Easy to make, delicious, healthy","Great idea to make brown rice noodles so easy to make. Love the flavor. Delicious, healthy, easy: perfect."
278533,B0012YGT9O,A29O8P80OID3NM,Richard Barker,2,2,2,1307232000,Our first Banana Tree,"The plants arrived well packed and on time.<br />It was planted in a patio Pot with drip line and starter Miracle  Grow pellet.<br />Within a few days the healthy leaves turned bkack and dropped off leaving the center pod to grow.<br />Within a week the leaves there turned black and now have dropped off also looking like one sick plant.<br />I took lots of photos over these days.  Finally I replanted it in the soil near another Banana tree, with a drip line.<br />I have done all I could do and it looks like a loser.  It has not been in direct sun and we have not had a 100+ day.<br />Maybe they will exchange for another Banana?<br />Yuma, AZ."
278554,B0012YGT9O,AALLXA4FN8PBT,fanjie zhang,1,1,3,1293580800,broken leaves,"I have ordered several times banana plants along with others. First two delivered in a big box without any damage and all the leaves were lovely. Second time I ordered for my friends and I don't know the condition of those.<br />But today, I got the last two plants delivered in a very small box and two banana plants came with all leaves broken. One was very bad and I'm pretty sure because of the box being too small.<br /><br />Sarah Zhang"
